fieldid,ra,dec,time,limmag,exptime,prob,airmass,filt,success
603,23.5384,26.15,59886.13606,21.52886,240,0.00438,1.40601,ztfr,-1
738,22.28709,47.75,59886.13896,21.52886,240,0.00674,1.29062,ztfr,-1
697,28.87947,40.55,59886.14185,21.52886,240,0.0063,1.37909,ztfr,-1
347,19.29919,-9.85,59886.14474,21.52886,240,0.01372,2.00039,ztfr,-1
650,16.14189,33.35,59886.14764,21.52886,240,0.00514,1.19214,ztfr,-1
773,6.95487,54.95,59886.15053,21.52886,240,0.00543,1.15358,ztfr,-1
804,345.77437,54.95,59886.15343,21.52886,240,0.00493,1.08086,ztfr,-1
735,355.0372,40.55,59886.15632,21.52886,240,0.00492,1.03218,ztfr,-1
1646,8.59984,29.75,59886.15921,21.52886,240,0.00485,1.09506,ztfr,-1
653,39.49322,33.35,59886.16211,21.52886,240,0.00496,1.48552,ztfr,-1
556,44.87418,18.95,59886.165,21.52886,240,0.00392,1.82761,ztfr,-1
505,43.67912,11.75,59886.16789,21.52886,240,0.00382,1.91658,ztfr,-1
652,31.70944,33.35,59886.17079,21.52886,240,0.00364,1.28465,ztfr,-1
600,0.9616,26.15,59886.17368,21.52886,240,0.00402,1.03486,ztfr,-1
734,346.6058,40.55,59886.17657,21.52886,240,0.00428,1.00822,ztfr,-1
805,356.36462,54.95,59886.17947,21.52886,240,0.00435,1.08251,ztfr,-1
803,335.18412,54.95,59886.18236,21.52886,240,0.00425,1.09267,ztfr,-1
769,322.06455,47.75,59886.18525,21.52886,240,0.00372,1.10799,ztfr,-1
646,345.9104,26.15,59886.18815,21.52886,240,0.003,1.01074,ztfr,-1
