fieldid,ra,dec,time,limmag,exptime,prob,airmass,filt,success,ccdid
1815,78.98986,58.55,59884.19301,21.74462740367811,299,0.00763,2.01449,g,-1,13
1815,78.98986,58.55,59884.19301,20.98236732393033,299,0.00763,2.01449,g,-1,14
1815,78.98986,58.55,59884.19301,22.241417687672598,299,0.00763,2.01449,g,-1,15
1815,78.98986,58.55,59884.19301,20.421726461212092,299,0.00763,2.01449,g,-1,16
780,82.05244,54.95,59884.20736,21.10066258396719,299,0.19238,2.00777,g,-1,1
780,82.05244,54.95,59884.20736,21.80770020312454,299,0.19238,2.00777,g,-1,2
780,82.05244,54.95,59884.20736,20.048367298765584,299,0.19238,2.00777,g,-1,3
780,82.05244,54.95,59884.20736,19.547877850641562,299,0.19238,2.00777,g,-1,4
780,82.05244,54.95,59884.20736,20.30831053918703,299,0.19238,2.00777,g,-1,5
780,82.05244,54.95,59884.20736,21.732657184471332,299,0.19238,2.00777,g,-1,6
780,82.05244,54.95,59884.20736,19.628816612139488,299,0.19238,2.00777,g,-1,7
780,82.05244,54.95,59884.20736,20.28022819401859,299,0.19238,2.00777,g,-1,8
780,82.05244,54.95,59884.20736,21.82959150441701,299,0.19238,2.00777,g,-1,9
780,82.05244,54.95,59884.20736,20.598283892341477,299,0.19238,2.00777,g,-1,10
780,82.05244,54.95,59884.20736,22.252297282493494,299,0.19238,2.00777,g,-1,11
780,82.05244,54.95,59884.20736,20.950605134776403,299,0.19238,2.00777,g,-1,12
780,82.05244,54.95,59884.20736,19.48008662948985,299,0.19238,2.00777,g,-1,13
780,82.05244,54.95,59884.20736,20.19325029356932,299,0.19238,2.00777,g,-1,14
780,82.05244,54.95,59884.20736,22.540143549028567,299,0.19238,2.00777,g,-1,15
780,82.05244,54.95,59884.20736,22.30682473412971,299,0.19238,2.00777,g,-1,16
812,86.66667,62.15,59884.21095,21.45282914523276,299,0.02751,1.99141,g,-1,1
812,86.66667,62.15,59884.21095,20.174885578905947,299,0.02751,1.99141,g,-1,2
812,86.66667,62.15,59884.21095,22.64079002137476,299,0.02751,1.99141,g,-1,3
812,86.66667,62.15,59884.21095,23.059101963090292,299,0.02751,1.99141,g,-1,4
812,86.66667,62.15,59884.21095,19.994345756709652,299,0.02751,1.99141,g,-1,5
812,86.66667,62.15,59884.21095,21.216005398180126,299,0.02751,1.99141,g,-1,6
812,86.66667,62.15,59884.21095,22.714229102678992,299,0.02751,1.99141,g,-1,7
812,86.66667,62.15,59884.21095,23.347786430474176,299,0.02751,1.99141,g,-1,8
812,86.66667,62.15,59884.21095,20.688040364590265,299,0.02751,1.99141,g,-1,9
812,86.66667,62.15,59884.21095,21.118294038592296,299,0.02751,1.99141,g,-1,10
812,86.66667,62.15,59884.21095,20.55020618418439,299,0.02751,1.99141,g,-1,11
812,86.66667,62.15,59884.21095,20.327146839760342,299,0.02751,1.99141,g,-1,12
812,86.66667,62.15,59884.21095,22.209708514784978,299,0.02751,1.99141,g,-1,13
812,86.66667,62.15,59884.21095,21.80932083633428,299,0.02751,1.99141,g,-1,14
812,86.66667,62.15,59884.21095,20.83832268734588,299,0.02751,1.99141,g,-1,15
812,86.66667,62.15,59884.21095,20.559686449556697,299,0.02751,1.99141,g,-1,16
744,81.85354,47.75,59884.21454,21.423296888681875,299,0.11895,2.03809,g,-1,1
744,81.85354,47.75,59884.21454,21.504547157206368,299,0.11895,2.03809,g,-1,2
744,81.85354,47.75,59884.21454,21.691655575523164,299,0.11895,2.03809,g,-1,3
744,81.85354,47.75,59884.21454,19.768724007448395,299,0.11895,2.03809,g,-1,4
744,81.85354,47.75,59884.21454,20.77320832092226,299,0.11895,2.03809,g,-1,5
744,81.85354,47.75,59884.21454,20.65283289219134,299,0.11895,2.03809,g,-1,6
744,81.85354,47.75,59884.21454,20.35287048101161,299,0.11895,2.03809,g,-1,7
744,81.85354,47.75,59884.21454,22.437733177285878,299,0.11895,2.03809,g,-1,8
744,81.85354,47.75,59884.21454,20.420038092279835,299,0.11895,2.03809,g,-1,9
744,81.85354,47.75,59884.21454,20.451067337865215,299,0.11895,2.03809,g,-1,10
744,81.85354,47.75,59884.21454,20.812092696329433,299,0.11895,2.03809,g,-1,11
744,81.85354,47.75,59884.21454,20.92442624238386,299,0.11895,2.03809,g,-1,12
744,81.85354,47.75,59884.21454,19.220667729505074,299,0.11895,2.03809,g,-1,13
744,81.85354,47.75,59884.21454,20.342433482047703,299,0.11895,2.03809,g,-1,14
744,81.85354,47.75,59884.21454,20.317295864831284,299,0.11895,2.03809,g,-1,15
744,81.85354,47.75,59884.21454,21.552281067398802,299,0.11895,2.03809,g,-1,16
1782,82.71148,51.35,59884.21812,20.72647829235756,299,0.00724,1.95746,g,-1,1
1782,82.71148,51.35,59884.21812,22.044211580734327,299,0.00724,1.95746,g,-1,2
1782,82.71148,51.35,59884.21812,21.983193225232537,299,0.00724,1.95746,g,-1,3
1782,82.71148,51.35,59884.21812,20.665115740426817,299,0.00724,1.95746,g,-1,4
1782,82.71148,51.35,59884.21812,20.6150714329004,299,0.00724,1.95746,g,-1,5
1782,82.71148,51.35,59884.21812,21.136420565939474,299,0.00724,1.95746,g,-1,6
1782,82.71148,51.35,59884.21812,20.503936359372005,299,0.00724,1.95746,g,-1,7
1782,82.71148,51.35,59884.21812,21.15199799486029,299,0.00724,1.95746,g,-1,8
1782,82.71148,51.35,59884.21812,20.500523186419375,299,0.00724,1.95746,g,-1,9
1782,82.71148,51.35,59884.21812,22.023624391681984,299,0.00724,1.95746,g,-1,10
1782,82.71148,51.35,59884.21812,20.846114977788847,299,0.00724,1.95746,g,-1,11
1782,82.71148,51.35,59884.21812,20.37446706657352,299,0.00724,1.95746,g,-1,12
1782,82.71148,51.35,59884.21812,21.70224131738763,299,0.00724,1.95746,g,-1,13
1782,82.71148,51.35,59884.21812,20.591368160896025,299,0.00724,1.95746,g,-1,14
1782,82.71148,51.35,59884.21812,22.2427068714741,299,0.00724,1.95746,g,-1,15
1782,82.71148,51.35,59884.21812,21.255042375786505,299,0.00724,1.95746,g,-1,16
704,88.84822,40.55,59884.24324,20.1071369687956,299,0.07705,2.04524,g,-1,1
704,88.84822,40.55,59884.24324,21.531726084246213,299,0.07705,2.04524,g,-1,2
704,88.84822,40.55,59884.24324,20.013031486200465,299,0.07705,2.04524,g,-1,3
704,88.84822,40.55,59884.24324,21.867493120084504,299,0.07705,2.04524,g,-1,4
704,88.84822,40.55,59884.24324,21.890693493042697,299,0.07705,2.04524,g,-1,5
704,88.84822,40.55,59884.24324,20.012168553987763,299,0.07705,2.04524,g,-1,6
704,88.84822,40.55,59884.24324,21.37857521003554,299,0.07705,2.04524,g,-1,7
704,88.84822,40.55,59884.24324,22.089420040409514,299,0.07705,2.04524,g,-1,8
704,88.84822,40.55,59884.24324,20.59634749143712,299,0.07705,2.04524,g,-1,9
704,88.84822,40.55,59884.24324,20.641493925537375,299,0.07705,2.04524,g,-1,10
704,88.84822,40.55,59884.24324,21.332123081390343,299,0.07705,2.04524,g,-1,11
704,88.84822,40.55,59884.24324,21.78699017175676,299,0.07705,2.04524,g,-1,12
704,88.84822,40.55,59884.24324,21.34081743753571,299,0.07705,2.04524,g,-1,13
704,88.84822,40.55,59884.24324,20.566889359407174,299,0.07705,2.04524,g,-1,14
704,88.84822,40.55,59884.24324,19.050265626366397,299,0.07705,2.04524,g,-1,15
704,88.84822,40.55,59884.24324,20.291721823844448,299,0.07705,2.04524,g,-1,16
745,91.27823,47.75,59884.24683,21.645706827395188,299,0.03866,1.95268,g,-1,1
745,91.27823,47.75,59884.24683,20.372019189629718,299,0.03866,1.95268,g,-1,2
745,91.27823,47.75,59884.24683,20.772097822836933,299,0.03866,1.95268,g,-1,3
745,91.27823,47.75,59884.24683,21.468897917630308,299,0.03866,1.95268,g,-1,4
745,91.27823,47.75,59884.24683,21.187107999308722,299,0.03866,1.95268,g,-1,5
745,91.27823,47.75,59884.24683,20.9135215034693,299,0.03866,1.95268,g,-1,6
745,91.27823,47.75,59884.24683,21.267377469018385,299,0.03866,1.95268,g,-1,7
745,91.27823,47.75,59884.24683,21.039109135814112,299,0.03866,1.95268,g,-1,8
745,91.27823,47.75,59884.24683,20.926817700647657,299,0.03866,1.95268,g,-1,9
745,91.27823,47.75,59884.24683,21.77410386599406,299,0.03866,1.95268,g,-1,10
745,91.27823,47.75,59884.24683,20.769518190825245,299,0.03866,1.95268,g,-1,11
745,91.27823,47.75,59884.24683,19.931218407456935,299,0.03866,1.95268,g,-1,12
745,91.27823,47.75,59884.24683,21.01854673509949,299,0.03866,1.95268,g,-1,13
745,91.27823,47.75,59884.24683,21.34961094776313,299,0.03866,1.95268,g,-1,14
745,91.27823,47.75,59884.24683,19.906841797175986,299,0.03866,1.95268,g,-1,15
745,91.27823,47.75,59884.24683,19.266970172917325,299,0.03866,1.95268,g,-1,16
659,86.23064,33.35,59884.25042,19.627331047727026,299,0.01412,1.96652,g,-1,1
659,86.23064,33.35,59884.25042,21.506271979764612,299,0.01412,1.96652,g,-1,2
659,86.23064,33.35,59884.25042,21.956481119633068,299,0.01412,1.96652,g,-1,3
659,86.23064,33.35,59884.25042,20.857221953737145,299,0.01412,1.96652,g,-1,4
659,86.23064,33.35,59884.25042,21.020301299384887,299,0.01412,1.96652,g,-1,5
659,86.23064,33.35,59884.25042,19.084396096501777,299,0.01412,1.96652,g,-1,6
659,86.23064,33.35,59884.25042,20.46543046793235,299,0.01412,1.96652,g,-1,7
659,86.23064,33.35,59884.25042,20.235950244420998,299,0.01412,1.96652,g,-1,8
659,86.23064,33.35,59884.25042,20.952169051132437,299,0.01412,1.96652,g,-1,9
659,86.23064,33.35,59884.25042,20.79289980691963,299,0.01412,1.96652,g,-1,10
659,86.23064,33.35,59884.25042,19.294570784334358,299,0.01412,1.96652,g,-1,11
659,86.23064,33.35,59884.25042,20.134136478642258,299,0.01412,1.96652,g,-1,12
659,86.23064,33.35,59884.25042,23.38366502679415,299,0.01412,1.96652,g,-1,13
659,86.23064,33.35,59884.25042,21.19516346313873,299,0.01412,1.96652,g,-1,14
659,86.23064,33.35,59884.25042,20.257954679074558,299,0.01412,1.96652,g,-1,15
659,86.23064,33.35,59884.25042,20.088161076574806,299,0.01412,1.96652,g,-1,16
1744,90.53215,44.15,59884.254,20.68960113132377,299,0.00323,1.8889,g,-1,1
1744,90.53215,44.15,59884.254,21.989664669311942,299,0.00323,1.8889,g,-1,2
1744,90.53215,44.15,59884.254,21.71427193369597,299,0.00323,1.8889,g,-1,3
1744,90.53215,44.15,59884.254,19.75652339758525,299,0.00323,1.8889,g,-1,4
1744,90.53215,44.15,59884.254,20.451952819621912,299,0.00323,1.8889,g,-1,5
1744,90.53215,44.15,59884.254,19.560110570435967,299,0.00323,1.8889,g,-1,6
1744,90.53215,44.15,59884.254,21.1020416513761,299,0.00323,1.8889,g,-1,7
1744,90.53215,44.15,59884.254,20.552532757965285,299,0.00323,1.8889,g,-1,8
1744,90.53215,44.15,59884.254,20.514754728560803,299,0.00323,1.8889,g,-1,9
1744,90.53215,44.15,59884.254,21.229413413838643,299,0.00323,1.8889,g,-1,10
1744,90.53215,44.15,59884.254,21.83467906549161,299,0.00323,1.8889,g,-1,11
